hpcd,mdc6,ope,value
20104,120160,1,12
20104,120160,99,12
20104,160200,2,12
20104,160740,1,12
20104,160850,1,12
20105,10030,3,12
20105,06007x,1,12
20105,60241,97,12
20105,11012x,3,12
20105,11013x,4,12
20105,120130,97,12
20105,120160,1,12
20105,120260,1,12
20105,160700,97,12
20106,20210,99,12
20106,40150,97,12
20106,40151,99,12
20106,60335,99,12
20106,70180,99,12
20106,70210,97,12
20106,100220,1,12
20106,11001x,97,12
20106,110060,97,12
20106,110070,97,12
20106,130020,97,12
20106,140070,97,12
20106,140080,97,12
20106,160610,97,12
20106,160700,97,12
20107,10060,2,12
20107,10200,1,12
20107,30390,99,12
20107,40130,99,12
20107,50030,99,12
20107,50070,99,12
20107,50180,99,12
20107,60040,97,12
20107,60150,99,12
20107,110060,99,12
20107,160510,97,12
20108,60100,99,12
20108,70010,99,12
20108,70030,97,12
20108,110050,99,12
20108,12002x,3,12
20109,30240,1,12
20109,70370,99,12
20109,100250,99,12
20109,110200,2,12
20110,40010,99,12
20110,40081,97,12
20110,50210,99,12
20110,60040,97,12
20110,60300,99,12
20110,60370,99,12
20110,70010,97,12
20110,100393,99,12
20110,11012x,97,12
20110,130060,99,12
20111,50080,99,12
20111,50210,99,12
20111,60020,3,12
20111,60140,97,12
20111,70041,97,12
20111,100100,97,12
20111,11001x,1,12
20111,110260,99,12
20111,130030,99,12
